latitude,longitude,date,Mean_estimated_fire_brightness,Mean_confidence,Temperature,Precipitation,WindSpeed,SoilWaterContent,SolarRadiation,RelativeHumidity
-29.5154,147.8117,2013-04-02,328.0,78,21.0,0.0,15.8,0.168,22.2,47
-31.3168,148.7826,2013-04-02,315.1,61,18.9,0.0,16.3,0.157,21.73,50
-31.7499,151.4343,2013-04-02,305.5,30,14.0,0.0,9.9,0.326,20.3,73
-31.7594,151.4327,2013-04-02,314.7,71,14.2,0.0,9.9,0.348,20.3,71
-31.638,148.1731,2013-04-02,321.2,68,18.6,0.0,16.5,0.317,21.44,51
-31.6396,148.1838,2013-04-02,319.3,52,18.6,0.0,16.5,0.317,21.44,51
-31.647,148.1712,2013-04-02,328.2,78,18.6,0.0,16.5,0.317,21.44,51
-31.6487,148.1819,2013-04-02,328.7,81,18.6,0.0,16.5,0.317,21.44,51
-32.3407,147.708,2013-04-02,315.2,64,18.0,0.0,16.4,0.157,21.21,53
-32.4076,147.0292,2013-04-02,316.8,68,18.2,0.0,16.3,0.158,21.09,50
-32.7321,148.3943,2013-04-02,310.9,39,15.8,0.0,16.8,0.261,21.11,59
-32.9674,146.3809,2013-04-02,315.0,65,18.0,0.0,15.7,0.222,20.78,53
-33.2371,147.3599,2013-04-02,312.7,59,18.0,0.0,15.7,0.167,20.74,53
-34.4523,150.8659,2013-04-02,319.8,75,19.0,0.0,17.7,0.307,19.04,70
-34.4468,148.4739,2013-04-02,316.0,71,14.4,0.0,19.9,0.236,20.3,65
-35.3587,148.7363,2013-04-02,308.1,64,12.5,0.0,14.1,0.309,18.68,76
-35.3603,148.7475,2013-04-02,307.7,63,13.7,0.0,15.2,0.309,19.92,76
-35.6344,147.1805,2013-04-02,311.6,68,14.9,0.0,16.7,0.254,14.6,69
-35.8816,146.5094,2013-04-02,313.5,41,15.9,0.0,16.3,0.249,13.62,67
-35.8893,146.5129,2013-04-02,322.3,80,15.9,0.0,16.3,0.249,13.62,67
-35.896,145.6937,2013-04-02,309.0,26,16.9,0.0,15.8,0.184,12.2,63
-35.9412,145.7322,2013-04-02,312.3,63,16.9,0.0,15.8,0.184,12.2,63
-36.3566,144.8783,2013-04-02,311.3,52,17.0,0.0,18.6,0.217,11.37,65
-36.1618,143.619,2013-04-02,307.2,57,17.5,0.1,19.4,0.191,7.74,66
-35.3646,148.7323,2013-04-02,308.6,56,12.2,0.0,14.1,0.309,18.68,75
-36.5599,147.2413,2013-04-02,334.3,89,12.5,0.0,11.3,0.348,12.68,78
-36.666,144.7276,2013-04-02,322.6,79,15.7,0.0,19.5,0.225,9.56,68
-36.6095,144.7765,2013-04-02,328.5,84,16.5,0.1,19.4,0.223,10.05,67
-36.5111,144.9864,2013-04-02,314.1,52,16.5,0.1,19.4,0.188,10.56,67
-36.5131,144.9741,2013-04-02,323.9,75,16.5,0.1,19.4,0.188,10.56,67
-35.568,149.3797,2013-04-02,307.4,64,13.2,0.0,6.5,0.254,18.66,72
-36.2709,145.4354,2013-04-02,382.2,100,16.4,0.0,16.2,0.232,11.56,66
-36.2731,145.4226,2013-04-02,338.7,90,16.4,0.0,16.2,0.232,11.56,66
-35.7226,147.3589,2013-04-02,310.0,37,14.6,0.0,16.7,0.259,14.6,71
-36.2722,144.0569,2013-04-02,320.5,45,17.4,0.1,18.8,0.21,8.59,65
-35.9328,145.9671,2013-04-02,343.5,92,16.7,0.0,16.1,0.215,12.48,65
-35.376,148.737,2013-04-02,307.4,45,12.9,0.0,15.6,0.309,17.89,76
-35.6494,147.0193,2013-04-02,325.1,82,15.8,0.0,16.9,0.244,14.61,67
-35.8093,146.1442,2013-04-02,310.6,54,16.7,0.0,17.3,0.224,13.54,64
-35.8737,145.7213,2013-04-02,327.7,74,16.9,0.0,16.7,0.184,12.54,63
-35.5623,147.1015,2013-04-02,305.9,27,15.3,0.0,18.6,0.25,14.93,68
-35.5871,146.8501,2013-04-02,328.6,79,15.7,0.0,18.4,0.246,14.61,67
-35.5033,146.8053,2013-04-02,313.3,61,15.8,0.0,18.4,0.239,14.61,66
-35.3235,147.4426,2013-04-02,309.9,57,15.4,0.0,19.4,0.228,15.8,67
-35.3266,147.4262,2013-04-02,310.9,61,15.4,0.0,19.4,0.228,15.8,67
-35.4509,146.5807,2013-04-02,322.1,73,16.0,0.0,17.6,0.236,14.25,65
-35.3266,147.1881,2013-04-02,324.4,80,15.5,0.0,19.1,0.227,15.58,66
-35.3252,147.1822,2013-04-02,324.2,79,15.5,0.0,19.1,0.227,15.58,66
-34.9379,147.394,2013-04-02,314.5,64,15.9,0.0,20.1,0.214,17.05,63
-34.941,147.3775,2013-04-02,346.4,93,16.0,0.0,20.1,0.214,17.05,63
-34.9831,146.9621,2013-04-02,315.3,63,16.7,0.0,19.1,0.187,15.67,63
-34.745,148.1587,2013-04-02,321.5,76,14.0,0.0,18.5,0.252,18.96,64
-34.7484,148.1413,2013-04-02,333.9,86,14.7,0.0,20.9,0.255,19.62,65
-34.9696,146.9748,2013-04-02,315.5,64,16.7,0.0,19.1,0.187,15.67,63
-34.9725,146.9591,2013-04-02,333.9,86,16.7,0.0,19.1,0.187,15.67,63
-35.0044,146.7252,2013-04-02,328.1,81,16.7,0.0,18.3,0.193,14.65,62
-35.0072,146.7099,2013-04-02,321.9,74,16.6,0.0,18.3,0.193,14.65,62
-34.7796,147.7363,2013-04-02,313.2,62,16.0,0.0,21.2,0.241,18.82,64
-34.9036,147.0887,2013-04-02,314.1,61,16.3,0.0,19.1,0.199,15.67,62
-34.6835,148.1036,2013-04-02,317.3,70,15.4,0.0,20.9,0.255,19.22,65
-34.6834,148.1159,2013-04-02,313.3,55,15.3,0.0,20.9,0.255,19.22,65
-34.687,148.0977,2013-04-02,312.2,44,15.4,0.0,20.9,0.255,19.22,65
-34.6128,148.2912,2013-04-02,319.4,73,14.8,0.0,19.8,0.254,20.1,65
-34.5975,148.307,2013-04-02,318.8,73,14.9,0.0,19.8,0.254,20.1,65
-34.6013,148.2878,2013-04-02,346.7,94,14.7,0.0,19.8,0.254,20.1,65
-34.6587,147.9352,2013-04-02,313.7,63,14.8,0.0,20.9,0.248,19.22,65
-34.6474,147.9321,2013-04-02,332.0,85,15.2,0.0,20.9,0.249,19.22,63
-34.6509,147.914,2013-04-02,333.1,86,14.9,0.0,20.9,0.248,19.22,65
-34.4761,148.7242,2013-04-02,318.3,72,14.4,0.0,19.3,0.253,20.41,66
-34.6596,147.7492,2013-04-02,319.4,73,15.6,0.0,21.2,0.243,18.82,63
-34.663,147.7319,2013-04-02,327.5,81,15.8,0.0,21.2,0.243,18.82,63
-34.4734,148.718,2013-04-02,312.6,56,14.4,0.0,19.3,0.253,20.41,66
-34.6626,147.7443,2013-04-02,328.6,82,15.6,0.0,21.2,0.243,18.82,63
-34.6658,147.7271,2013-04-02,318.9,72,15.8,0.0,21.2,0.243,18.82,63
-34.618,147.5495,2013-04-02,338.9,89,16.0,0.0,19.7,0.227,19.09,61
-34.6214,147.5324,2013-04-02,323.5,77,16.0,0.0,19.7,0.227,19.09,61
-34.4012,148.2958,2013-04-02,322.3,76,14.7,0.0,19.8,0.245,20.1,63
-34.3991,147.9004,2013-04-02,321.5,75,16.4,0.0,19.4,0.241,19.94,61
-34.4026,147.8824,2013-04-02,348.8,95,16.4,0.0,19.4,0.241,19.94,61
-34.3878,147.8972,2013-04-02,315.1,48,16.5,0.0,19.4,0.241,19.94,61
-34.3913,147.8792,2013-04-02,338.5,89,16.4,0.0,19.4,0.241,19.94,61
-34.0881,148.7346,2013-04-02,311.5,56,15.4,0.0,16.3,0.24,20.65,61
-34.3003,147.622,2013-04-02,314.4,29,16.8,0.0,17.9,0.236,19.81,58
-34.3037,147.6045,2013-04-02,318.3,59,16.7,0.0,17.9,0.236,19.81,58
-34.0821,148.7494,2013-04-02,312.3,60,15.7,0.0,16.3,0.24,20.65,62
-34.3032,147.6171,2013-04-02,320.3,73,16.8,0.0,17.9,0.236,19.81,58
-34.0988,148.2917,2013-04-02,314.6,65,16.0,0.0,18.3,0.243,20.48,61
-34.2017,147.7745,2013-04-02,318.1,70,16.9,0.0,18.1,0.232,20.05,58
-34.9532,143.2897,2013-04-02,321.1,66,18.3,0.0,18.1,0.249,9.67,64
-34.0693,148.2153,2013-04-02,314.6,65,16.1,0.0,18.3,0.24,20.48,60
-33.9799,148.4141,2013-04-02,321.5,76,15.7,0.0,17.1,0.234,20.53,62
-33.9764,148.4079,2013-04-02,323.2,77,15.6,0.0,17.1,0.234,20.53,62
-33.9593,148.0579,2013-04-02,314.1,46,16.1,0.0,17.6,0.223,20.4,58
-34.3338,146.0321,2013-04-02,315.1,49,17.8,0.0,16.0,0.179,15.88,56
-34.3247,146.0375,2013-04-02,324.1,75,17.8,0.0,16.0,0.179,15.88,56
-33.5432,147.9271,2013-04-02,320.0,67,17.2,0.0,16.6,0.207,20.73,56
-33.5469,147.9085,2013-04-02,320.6,68,17.2,0.0,16.6,0.207,20.73,56
-33.5238,147.9019,2013-04-02,324.9,79,17.2,0.0,16.6,0.207,20.73,56
-34.0034,148.4837,2013-04-02,311.7,57,15.5,0.0,17.1,0.237,20.53,63
-34.927,147.6926,2013-04-02,309.9,49,15.3,0.0,20.6,0.236,17.41,65
-35.0666,146.828,2013-04-02,318.1,45,16.5,0.0,18.3,0.199,14.65,63
-35.0532,146.8405,2013-04-02,322.4,75,16.5,0.0,18.3,0.199,14.65,63
-35.0561,146.8252,2013-04-02,360.9,100,16.5,0.0,18.3,0.199,14.65,63
-35.0589,146.8098,2013-04-02,326.2,78,16.5,0.0,18.3,0.199,14.65,63
-33.0123,147.5023,2013-04-02,315.8,62,17.7,0.0,16.3,0.195,20.9,54
-33.572,146.3167,2013-04-02,319.8,67,18.2,0.0,15.6,0.17,19.84,53
-33.5747,146.3017,2013-04-02,322.2,72,18.2,0.0,15.6,0.17,19.84,53
-32.9859,148.1417,2013-04-02,315.1,58,16.4,0.0,17.3,0.253,20.96,58
-33.0089,147.5203,2013-04-02,320.5,71,17.7,0.0,16.3,0.195,20.9,54
-32.7318,148.3884,2013-04-02,312.6,42,15.7,0.0,16.8,0.261,21.11,59
-32.7362,148.3664,2013-04-02,314.1,51,14.3,0.0,17.2,0.241,20.99,60
-32.5458,148.3881,2013-04-02,333.6,86,15.9,0.0,16.0,0.24,21.19,57
-32.5499,148.3677,2013-04-02,325.4,79,16.1,0.0,16.0,0.24,21.19,57
-32.0698,150.02,2013-04-02,312.4,60,17.2,0.0,12.0,0.229,21.59,61
-32.0649,150.0105,2013-04-02,316.8,69,16.9,0.0,13.4,0.229,21.63,61
-32.3412,147.7068,2013-04-02,322.9,75,18.0,0.0,16.4,0.157,21.21,53
-32.3472,147.7013,2013-04-02,321.2,70,18.0,0.0,16.4,0.157,21.21,53
-32.4151,147.0343,2013-04-02,315.9,58,18.2,0.0,16.3,0.158,21.09,50
-31.6155,149.1581,2013-04-02,314.9,62,17.3,0.0,14.8,0.192,21.73,55
-31.4706,148.2613,2013-04-02,321.0,72,18.6,0.0,16.1,0.33,21.52,51
-31.475,148.2401,2013-04-02,324.5,76,18.7,0.0,16.1,0.313,21.52,50
-31.4698,148.2538,2013-04-02,326.5,79,18.6,0.0,16.1,0.33,21.52,51
-31.4741,148.2325,2013-04-02,317.5,65,18.7,0.0,16.1,0.313,21.52,50
-31.4642,147.3375,2013-04-02,322.8,72,19.1,0.0,14.8,0.154,21.48,49
-31.4678,147.3189,2013-04-02,319.6,66,19.1,0.0,14.8,0.154,21.48,49
-29.3199,148.8791,2013-04-02,333.6,84,22.4,0.0,15.6,0.247,20.94,43
-29.3253,148.8535,2013-04-02,344.5,92,22.4,0.0,16.0,0.247,21.41,43
-29.3063,148.8753,2013-04-02,331.5,82,22.4,0.0,15.6,0.247,20.94,43
-29.3118,148.8497,2013-04-02,332.6,83,22.4,0.0,16.0,0.202,21.41,43
-29.314,148.8701,2013-04-02,355.6,98,22.4,0.0,16.0,0.247,21.41,43
-29.3192,148.8445,2013-04-02,336.7,86,22.4,0.0,16.0,0.202,21.41,43
-28.8581,149.9241,2013-04-03,318.7,51,21.3,0.0,11.7,0.083,21.15,50
-29.3985,148.821,2013-04-03,315.3,30,21.6,0.0,17.1,0.221,20.91,46
-29.4085,148.8142,2013-04-03,314.7,52,21.6,0.0,17.1,0.221,20.91,46
-29.411,148.8491,2013-04-03,314.9,53,21.6,0.0,17.1,0.221,20.91,46
-29.5112,147.7893,2013-04-03,325.2,76,21.1,0.0,15.9,0.165,21.58,47
-29.5136,147.8193,2013-04-03,320.9,71,21.2,0.0,15.9,0.165,21.58,47
-34.3086,141.6364,2013-04-03,312.4,59,17.2,0.0,20.3,0.205,20.24,54
-35.5726,145.9493,2013-04-03,323.7,80,16.6,0.0,18.3,0.198,19.82,53
-35.8306,146.4422,2013-04-03,316.8,63,16.4,0.0,14.1,0.234,19.36,57
-35.8328,146.4366,2013-04-03,312.2,63,16.4,0.0,14.1,0.234,19.36,57
-35.8348,146.4672,2013-04-03,314.8,54,16.4,0.0,14.1,0.239,19.36,58
-35.8773,146.0437,2013-04-03,313.2,68,16.3,0.0,18.4,0.206,19.81,53
-36.7097,147.4751,2013-04-03,309.1,68,10.6,0.0,11.9,0.35,18.16,71
-37.1602,149.7585,2013-04-03,314.5,23,13.5,0.0,27.0,0.275,15.02,65
-37.1646,149.7662,2013-04-03,316.4,50,12.9,0.0,27.0,0.275,15.02,66
-35.3727,146.8793,2013-04-03,325.1,80,17.1,0.0,17.1,0.219,16.95,63
-36.7033,147.4993,2013-04-03,302.3,48,9.7,0.0,13.2,0.35,18.16,71
-36.7055,147.4698,2013-04-03,311.6,71,10.0,0.0,13.2,0.349,18.16,70
-36.6843,144.7808,2013-04-03,313.3,73,14.1,0.0,22.7,0.22,18.78,60
-36.6793,144.776,2013-04-03,312.9,71,14.1,0.0,22.7,0.22,18.78,60
-36.4056,147.2966,2013-04-03,318.3,77,14.5,0.0,12.0,0.341,19.72,63
-36.177,145.7082,2013-04-03,312.5,69,15.9,0.0,17.7,0.2,19.83,53
-35.9386,146.9489,2013-04-03,312.6,68,15.9,0.0,13.8,0.257,19.05,63
-35.9356,146.9411,2013-04-03,314.3,70,15.9,0.0,13.8,0.257,19.05,63
-35.8294,147.2292,2013-04-03,338.0,90,15.5,0.0,10.4,0.26,17.39,69
-35.8314,147.2002,2013-04-03,327.9,84,15.6,0.0,10.4,0.26,17.39,69
-35.8698,146.1253,2013-04-03,318.6,41,16.3,0.0,17.2,0.215,19.61,54
-35.8718,146.091,2013-04-03,319.8,57,16.3,0.0,18.4,0.215,19.85,54
-35.8256,147.2242,2013-04-03,343.1,92,15.5,0.0,10.4,0.26,17.39,69
-35.8277,147.1953,2013-04-03,320.4,77,15.6,0.0,10.4,0.26,17.39,69
-35.8724,146.1214,2013-04-03,320.4,77,16.3,0.0,18.4,0.215,19.85,54
-35.8746,146.0872,2013-04-03,317.2,73,16.3,0.0,18.4,0.215,19.85,54
-35.8169,145.7644,2013-04-03,341.8,92,16.5,0.0,18.4,0.185,19.96,52
-35.8189,145.7282,2013-04-03,347.3,94,16.5,0.0,18.4,0.177,19.96,51
-35.7541,146.5747,2013-04-03,314.2,40,16.4,0.0,14.1,0.243,19.36,59
-35.8207,145.7568,2013-04-03,333.8,87,16.5,0.0,18.4,0.185,19.96,52
-35.8229,145.7207,2013-04-03,320.3,76,16.5,0.0,18.4,0.177,19.96,51
-35.7531,146.5669,2013-04-03,319.6,76,16.4,0.0,14.1,0.243,19.36,59
-35.8052,145.7555,2013-04-03,340.4,91,16.5,0.0,18.4,0.185,19.96,52
-35.8074,145.7194,2013-04-03,327.3,83,16.5,0.0,18.4,0.177,19.96,51
-35.7008,146.9052,2013-04-03,314.9,70,16.7,0.0,13.1,0.246,18.32,63
-35.7671,145.6061,2013-04-03,313.1,66,16.5,0.0,17.9,0.176,19.99,51
-35.6837,146.4958,2013-04-03,316.9,73,16.5,0.0,14.1,0.233,19.36,58
-35.6957,146.3002,2013-04-03,324.3,80,16.5,0.0,17.2,0.222,19.61,56
-35.6977,146.267,2013-04-03,313.2,67,16.5,0.0,17.2,0.222,19.61,56
-35.7098,146.0646,2013-04-03,358.7,99,16.6,0.0,18.4,0.214,19.85,54
-35.7118,146.0303,2013-04-03,326.8,82,16.6,0.0,18.4,0.208,19.85,53
-35.7238,145.8204,2013-04-03,314.7,69,16.5,0.0,18.4,0.191,19.96,52
-35.7258,145.7847,2013-04-03,312.3,65,16.6,0.0,18.4,0.191,19.96,52
-35.752,145.9253,2013-04-03,314.8,69,16.4,0.0,18.4,0.196,19.85,52
-35.6839,146.4918,2013-04-03,316.9,68,16.5,0.0,14.1,0.233,19.36,58
-35.6971,146.2963,2013-04-03,325.2,81,16.5,0.0,17.2,0.222,19.61,56
-35.7126,146.0609,2013-04-03,360.8,100,16.6,0.0,18.4,0.214,19.85,54
-35.7148,146.0266,2013-04-03,321.3,77,16.6,0.0,18.4,0.208,19.85,53
-35.7281,145.8168,2013-04-03,316.5,71,16.6,0.0,18.4,0.191,19.96,52
-35.576,146.3107,2013-04-03,318.2,73,16.6,0.0,17.2,0.219,19.46,56
-35.5781,146.2777,2013-04-03,315.0,69,16.6,0.0,17.2,0.219,19.46,56
-35.5464,146.5352,2013-04-03,322.1,78,16.8,0.0,15.5,0.223,18.95,58
-35.5485,146.5035,2013-04-03,314.0,68,16.7,0.0,15.5,0.223,18.95,58
-35.5887,145.6847,2013-04-03,312.1,62,16.7,0.0,18.6,0.182,19.99,51
-35.4391,146.3589,2013-04-03,314.3,61,16.9,0.0,17.2,0.217,19.46,57
-35.4412,146.3263,2013-04-03,315.7,68,16.8,0.0,17.2,0.216,19.46,56
-35.4002,146.7363,2013-04-03,322.1,78,17.0,0.0,13.0,0.217,18.36,60
-35.3759,146.8865,2013-04-03,314.9,69,17.2,0.0,14.3,0.219,17.52,63
-35.439,146.3519,2013-04-03,317.0,71,16.9,0.0,17.2,0.217,19.46,57
-35.3956,146.7598,2013-04-03,316.8,71,17.1,0.0,13.0,0.219,18.36,62
-35.3978,146.729,2013-04-03,315.6,69,17.0,0.0,13.0,0.217,18.36,60
-34.9123,147.1019,2013-04-03,318.8,73,17.3,0.0,18.3,0.193,16.6,64
-34.9083,147.0967,2013-04-03,324.3,79,17.3,0.0,18.3,0.193,16.6,64
-34.9175,146.7739,2013-04-03,320.4,75,17.7,0.0,15.5,0.1,17.56,61
-34.6308,148.1611,2013-04-03,311.9,58,14.6,0.1,20.7,0.242,13.37,71
-34.7919,145.9863,2013-04-03,321.8,76,17.5,0.0,15.5,0.175,19.12,55
-34.794,145.9528,2013-04-03,314.9,66,17.5,0.0,15.5,0.175,19.12,55
-34.5083,148.5369,2013-04-03,333.4,86,14.7,0.0,21.5,0.239,13.6,72
-34.3802,147.914,2013-04-03,334.8,76,16.7,0.3,21.7,0.23,15.17,67
-33.9482,148.4547,2013-04-03,314.0,63,15.6,0.0,19.3,0.212,15.42,68
-29.3219,148.3301,2013-04-03,327.0,75,21.1,0.0,12.3,0.142,21.6,46
-29.3163,148.3221,2013-04-03,324.1,68,21.1,0.0,12.3,0.142,21.6,46
-29.5121,147.8025,2013-04-03,343.8,91,21.2,0.0,15.9,0.165,21.58,47
-29.4105,148.8234,2013-04-03,333.5,83,21.6,0.0,17.1,0.221,20.91,46
-29.514,147.782,2013-04-03,328.1,76,21.1,0.0,15.9,0.165,21.58,47
-28.8759,149.9055,2013-04-03,341.1,90,21.4,0.0,14.6,0.083,20.33,50
-28.8694,149.929,2013-04-03,334.6,85,21.3,0.0,11.7,0.083,21.15,50
-28.871,149.9144,2013-04-03,364.2,100,21.4,0.0,11.7,0.083,21.15,50
-28.8727,149.8998,2013-04-03,329.8,81,21.4,0.0,11.7,0.083,21.15,50
-28.38,152.2668,2013-04-03,312.5,62,16.7,4.9,14.0,0.362,14.65,89
-28.8743,149.9202,2013-04-03,356.2,98,21.3,0.0,11.7,0.083,21.15,50
-36.9438,142.1541,2013-04-03,308.4,55,13.6,0.0,16.6,0.321,17.03,61
-37.0264,142.0059,2013-04-03,325.3,82,13.5,0.0,17.6,0.194,17.07,61
-36.9459,142.1507,2013-04-03,309.1,62,13.6,0.0,16.6,0.321,17.03,61
-36.33,144.2816,2013-04-03,316.1,65,15.0,0.0,20.5,0.193,19.3,58
-36.1821,141.3315,2013-04-03,316.0,68,14.1,0.0,17.4,0.192,19.3,58
-35.7917,142.1939,2013-04-03,313.9,63,15.3,0.0,17.6,0.222,19.89,57
-37.0253,142.0095,2013-04-03,324.5,82,13.5,0.0,17.6,0.194,17.07,61
-36.4524,147.3663,2013-04-03,328.5,100,13.6,0.0,12.5,0.341,19.35,65
-36.4448,147.3704,2013-04-03,320.1,100,13.7,0.0,10.6,0.346,20.08,63
-36.4432,147.3822,2013-04-03,305.0,63,12.2,0.0,11.9,0.342,18.16,65
-36.454,147.3546,2013-04-03,304.3,60,14.4,0.0,12.0,0.341,19.72,63
-36.4509,147.3781,2013-04-03,323.5,100,12.7,0.0,10.0,0.341,18.88,65
-37.1538,149.7579,2013-04-03,305.5,43,13.5,0.0,27.0,0.275,15.02,65
-32.5414,148.3875,2013-04-03,300.9,36,16.9,0.0,18.9,0.227,17.25,62
-29.3254,148.1595,2013-04-03,321.6,100,21.0,0.0,12.3,0.165,21.6,47
-28.8709,149.9106,2013-04-03,314.0,88,21.4,0.0,11.7,0.083,21.15,50
-28.8688,149.9231,2013-04-03,310.2,79,21.3,0.0,11.7,0.083,21.15,50
-29.327,148.1488,2013-04-03,301.4,41,20.9,0.0,12.3,0.116,21.6,47
-30.4813,148.7213,2013-04-03,300.0,8,20.5,0.0,18.8,0.08,17.83,51
-29.407,148.82,2013-04-03,306.0,67,21.6,0.0,17.1,0.221,20.91,46
-29.3173,148.3354,2013-04-03,307.9,65,21.1,0.0,12.3,0.142,21.6,46
-29.319,148.3246,2013-04-03,310.9,81,21.1,0.0,12.3,0.142,21.6,46
-29.3081,148.3335,2013-04-03,303.0,53,21.1,0.0,12.3,0.142,21.6,46
-29.3098,148.3227,2013-04-03,304.0,58,21.1,0.0,12.3,0.142,21.6,46
-29.3346,148.1614,2013-04-03,312.1,84,21.0,0.0,12.3,0.165,21.6,47
-29.3861,149.4955,2013-04-04,319.3,70,22.1,0.0,18.4,0.223,18.06,56
-29.3126,148.3227,2013-04-04,316.9,62,22.0,0.2,19.3,0.14,18.14,57
-30.0841,148.098,2013-04-04,316.4,65,22.2,0.0,22.3,0.041,18.23,53
-30.4726,148.7103,2013-04-04,315.8,49,21.4,0.0,18.7,0.078,18.1,55
-30.763,148.2033,2013-04-04,313.8,62,21.4,0.0,20.6,0.288,17.29,54
-31.5981,148.4931,2013-04-04,322.1,76,19.4,0.0,20.8,0.206,18.17,61
-31.606,148.4851,2013-04-04,314.3,37,19.5,0.0,20.8,0.206,18.17,61
-34.1518,148.0265,2013-04-04,311.1,61,18.2,0.0,21.3,0.219,14.51,58
-34.4036,146.3057,2013-04-04,310.9,59,19.6,0.0,17.7,0.151,17.27,52
-35.0748,148.2473,2013-04-04,426.4,100,15.0,0.0,19.1,0.24,13.69,66
-35.0771,148.2603,2013-04-04,414.3,100,14.6,0.0,18.8,0.242,13.15,67
-35.0845,148.245,2013-04-04,367.0,100,14.6,0.0,18.8,0.242,13.15,67
-35.0866,148.2576,2013-04-04,382.9,100,14.9,0.0,19.1,0.242,13.69,67
-35.0881,148.2513,2013-04-04,330.9,86,14.9,0.0,19.1,0.242,13.69,67
-35.0903,148.2639,2013-04-04,307.4,53,14.7,0.0,19.1,0.242,13.69,67
-35.2417,148.1399,2013-04-04,318.5,33,14.6,0.0,14.1,0.253,13.46,65
-35.2438,148.1524,2013-04-04,337.0,89,14.5,0.0,14.1,0.242,13.46,67
-35.2513,148.1376,2013-04-04,323.3,80,13.6,0.0,14.1,0.255,13.46,69
-35.4396,147.9098,2013-04-04,309.1,57,14.7,0.0,7.9,0.251,14.58,67
-35.4493,147.9075,2013-04-04,308.4,49,14.4,0.0,7.9,0.251,14.58,67
-34.4076,142.2851,2013-04-04,309.4,39,16.9,0.0,15.0,0.227,20.25,54
-34.4214,142.2807,2013-04-04,311.2,56,16.9,0.0,15.0,0.227,20.25,54
-35.9613,148.7387,2013-04-04,301.1,36,10.4,0.0,10.5,0.297,12.84,80
-35.9633,148.7508,2013-04-04,301.2,34,9.9,0.0,9.2,0.282,11.81,79
-36.3178,149.9228,2013-04-04,300.5,37,14.8,0.4,9.7,0.287,7.43,80
-35.5365,145.4235,2013-04-04,314.0,69,18.0,0.0,15.7,0.154,17.11,55
-35.9336,145.7249,2013-04-04,305.5,21,17.7,0.0,12.4,0.171,16.05,57
-36.6907,147.4655,2013-04-04,300.5,38,13.3,0.0,9.0,0.342,15.47,71
-36.2631,144.7353,2013-04-04,307.8,59,16.8,0.0,14.7,0.179,17.67,58
-36.3048,144.7167,2013-04-04,308.5,62,16.8,0.0,14.7,0.179,17.67,58
-36.3085,144.735,2013-04-04,309.4,64,16.8,0.0,14.7,0.179,17.67,58
-36.1727,143.6445,2013-04-04,308.6,60,16.5,0.0,16.6,0.179,18.94,58
-36.1741,143.6369,2013-04-04,312.5,68,16.6,0.0,16.6,0.179,18.94,58
-36.6556,147.2316,2013-04-04,305.5,55,10.7,0.0,5.4,0.338,16.26,72
-36.6605,147.2383,2013-04-04,316.3,66,11.1,0.0,8.8,0.338,15.56,72
-37.2005,143.7812,2013-04-04,317.1,52,14.2,0.0,16.5,0.285,19.1,63
-36.693,147.4541,2013-04-04,309.4,54,12.2,0.0,8.1,0.342,15.82,74
-36.6874,147.4895,2013-04-04,309.4,23,12.7,0.0,8.4,0.356,15.73,73
-37.4271,143.6643,2013-04-04,316.1,66,13.0,0.0,16.8,0.222,19.02,66
-36.8387,148.6402,2013-04-04,316.0,43,11.3,0.0,9.7,0.319,14.73,72
-36.4428,143.6796,2013-04-04,339.7,88,15.9,0.0,15.3,0.183,18.9,59
-36.4444,143.6678,2013-04-04,326.1,76,15.8,0.0,15.3,0.183,18.9,59
-36.0625,145.9147,2013-04-04,317.3,65,17.2,0.0,12.2,0.197,15.81,59
-36.0642,145.9035,2013-04-04,319.6,69,17.2,0.0,12.2,0.197,15.81,59
-36.0871,145.7478,2013-04-04,335.9,86,17.2,0.0,12.4,0.182,16.05,58
-36.0887,145.7366,2013-04-04,317.9,65,17.2,0.0,12.4,0.182,16.05,58
-35.9657,146.495,2013-04-04,328.8,82,16.9,0.0,10.7,0.223,15.79,61
-35.834,147.2125,2013-04-04,313.5,64,16.0,0.0,10.1,0.25,15.67,69
-35.9593,146.1727,2013-04-04,327.6,80,17.1,0.0,11.3,0.206,15.81,60
-35.9048,146.0507,2013-04-04,326.9,67,17.4,0.0,12.2,0.206,15.81,60
-35.804,146.7146,2013-04-04,364.6,100,16.8,0.0,12.7,0.238,16.05,64
-35.8022,146.7259,2013-04-04,425.0,94,16.7,0.0,12.7,0.238,16.05,64
-35.9352,145.9594,2013-04-04,334.7,86,17.5,0.0,12.2,0.197,15.81,59
-36.0169,145.5303,2013-04-04,325.8,77,17.4,0.0,12.4,0.199,16.32,57
-35.835,146.7393,2013-04-04,337.6,89,16.8,0.0,12.7,0.238,16.05,64
-36.0259,145.5323,2013-04-04,314.4,50,17.4,0.0,12.4,0.199,16.32,57
-35.8441,146.7415,2013-04-04,320.8,41,16.7,0.0,12.7,0.238,16.05,64
-36.0058,145.7341,2013-04-04,315.0,56,17.4,0.0,12.4,0.188,16.05,58
-35.9513,146.1015,2013-04-04,320.2,71,17.0,0.0,12.2,0.205,15.81,60
-36.5468,147.3761,2013-04-04,320.7,80,14.1,0.0,8.0,0.333,15.54,70
